Location	Where do you find information about the Queensland National Competition Policy
Entity	What 's the highest-ranking suit in bridge ?
Human	What actor 's autobiography is titled All My Yesterdays ?
Numeric	How many movies has Drew Barrymore been in ?
Entity	How do you say `` eat the day '' in Latin ?
Entity	What was the tragedy that struck the city of Dogtown in 1899 ?
Entity	What kind of patent did Ermal Fraze get in 1963 ?
Location	Tell me what city the Kentucky Horse Park is near ?
Human	What was the business of the animated Sky Hawks ?
Human	What college produced the most winning Super Bowl quarterbacks ?
Entity	What was the name of the famous battle between Texas and Mexico ?
Entity	What did Englishman John Hawkins begin selling to New World colonists in 1562 ?
Human	What school does Tom attend in Tom Brown 's School Days ?
Description	How can a foreigner get a U.S. Social Security card ?
Description	How do you identify prime numbers ?
Numeric	How far away is the moon ?
Description	What is Spumante ?
Location	Where can I read about Chiang Kai-shek ?
Description	How do I find if my relatives were on the Trail of Tears ?
Human	Who shoplifts ?
Location	What celestial body has a diameter of 864 , 000 miles ?
Numeric	How many people hike ?
Description	Why can 't women serve in the Navy on board submarines ?
Description	How do you clean an LCD monitor screen ?
Entity	What are close encounters of the first and second kind ?
Location	What is the Homelite Inc. home page ?
Entity	What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?
Description	How is Answers.com funded ?
Numeric	How many points is a disk in the center hole worth in Crokinole ?
Entity	What is the West Virginia state animal ?
Human	Who reports the weather on the `` Good Morning America '' television show ?
Description	What are field effect transistors ?
Entity	What part of your body contains the corpus callosum ?
Description	What is office automation ?
Location	What country was the setting of You Only Live Twice ?
Entity	What field sport did dentist William Beers promote and write a standard book of rules for ?
Entity	What scale measures earthquakes ?
Entity	What did brontosauruses eat ?
Human	What Chilean president was killed in a 1973 coup d 'etat ?
Entity	What articles of clothing are tokens in Monopoly ?
Description	What are `` inkhorn terms '' ?
Human	What Pope inaugurated Vatican International Radio ?
Entity	What chemical in red wine is good for the heart and what exactly does it do to your body ?
Entity	What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?
Entity	What is the full classification of a lady bug ?
Human	Who is the president of Stanford University ?
Abbreviation	What does IOC stand for ?
Numeric	How many innings constitute an official baseball game ?
Human	Name of the powerful white trader in Conrad 's `` Heart of Darkness '' ?
Location	Where is the Loop ?
Entity	What does an edentulous smile lack ?
Location	Where can I find info on research being done on oilseeds thru genetics ?
Human	What organization has a Security Council ?
Description	Why do recipe books recommend starting with cold water when you boil something ?
Entity	Name the men 's cologne that is associated with the sea .
Description	Why do airliners crash vs. gliding down ?
Abbreviation	What is SVHS ?
Description	How do I find out the exact time of a sunset for a particular day ?
Entity	What would you add to the clay mixture to produce bone china ?
Human	Name Pittsburgh 's baseball team .
Numeric	When was Florida admitted into the Union ?
Description	What is fiber in food ?
Human	Who was Jean Nicolet ?
Numeric	How wide is the Atlantic Ocean ?
Numeric	When is a woman most fertile ?
Entity	What is the largest snake in the world ?
Human	What party was Winston Churchill a member of ?
Human	Which company claimed to be `` the world 's biggest toy store '' ?
Entity	What killed Bob Marley ?
Location	What African country was founded by freed American slaves in 1847 ?
Entity	What were the achievements of Richard Nixon ?
Entity	How do you say 2 in Latin ?
Numeric	How much did Alaska cost when bought from Russia ?
Description	What is thermal equilibrium ?
Entity	What is a fear of touching ?
Entity	What is a fear of home surroundings ?
Location	What North American city sprouts the most parking meters ?
Entity	What movie did Steven Spielberg direct in 1975 ?
Entity	What were millions of kids wearing on their heads in 1955 ?
Human	Whom did Lauren Bacall marry after her husband Humphrey Bogart died ?
Entity	What is a fear of thunder ?
Numeric	How long would it take for a $ savings bond to mature ?
Human	Who was the king who was forced to agree to the Magna Carta ?
Entity	What format was the major competition of VHS ?
Location	What New York City landmark has 168 steps to its crown ?
Human	Who was the mother of the man who would not be king , the duke of Windsor ?
Description	What is the difference between a board of directors and an advisory board ?
Entity	What film marked Robert Redford 's directorial debut ?
Entity	What D.H. Lawrence novel was originally titled Tenderness ?
Location	Where can I find the names of all the 15 Pokemon ?
Description	How do clouds form ?
Description	What is the origin of Boxing Day ?
Description	Why are so many umbrellas black ?
Human	What woman was Time 's Man of the Year for 1952 ?
Human	With whom did Bush compare Saddam Hussein ?
Entity	What kind of file has the extension .dbf ?
Entity	What are the signs of a country going into a recession ?
Human	Who is the `` Queen Mother '' ?
Entity	What does the Peugeot company manufacture ?
Description	What is the difference between the Koran and The Bible ?
Numeric	How much is a Canadian 1967 twenty dollar gold coin worth ?
Entity	What did people use to freshen their breath before toothpaste ?
Entity	What 1964 film introduced the song My Kind of Town ?
Description	Where do rocks come from ?
Numeric	How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,
Description	Why does a candle go out when we blow on it ?
Human	What engineer invented the pull-tab can ?
Entity	What are emblazoned on the Jolly Roger ?
Location	What African country is governed from Ouagadougou ?
Location	Where is the Taj Mahal ?
Entity	What is the movie Jonathan Livingstone Seagull ?
Description	What causes a person to have constantly sweaty hands and feet ?
Numeric	How long were Tyrannosaurus Rex 's teeth ?
Description	What information can you get me on Fairground Park in St. Louis
Entity	What is widely used to detect prenatal birth defects ?
Description	How do I find the balance of my social security account ?
Human	Who holds the NFL record for most touchdowns in a season ?
Numeric	When did the Carolingian period begin ?
Description	What does camera-ready art mean ?
Location	What city 's airport is named Logan International ?
Description	What was the first Funk 'N Lata , Brazilian group , success ?
Entity	What does a chairbound basophobic fear ?
Human	Who accompanied Space Ghost on his missions ?
Description	How do you get to the top of the Eiffel Tower ?
Human	Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?
Entity	What Leoncavallo opera features a prologue by a clown ?
Description	What is InterLata Internet service ?
Numeric	How many elevators do you ride to reach the top floor of the Empire State Building ?
Location	What is the capital of Uruguay ?
Human	Who invented the road traffic cone ?
Human	Name Randy Craft 's lawyer .
Entity	Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?
Description	In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?
Numeric	How many innings are there in a regulation softball game ?
Location	Where can I find the best free evidence for debate about Russia ?
Location	Where do the Blackhawks maintain their operations ?
Human	What was Darth Vader 's son named ?
Entity	What color flies closest to the staff on Belgium 's flag ?
Location	What city is found in the city of OZ ?
Human	What girl 's name is `` Teddy '' an affectionate form of ?
Entity	What developed a crack in 1835 while tolling the death of U.S. Chief Justice John Marshall ?
Description	What revelation did Alexander Butterfield make to the Senate Watergate committee ?
Human	Who wrote `` Much Ado About Nothing '' ?
Human	Who invented the process to make condensed milk ?
Human	What was the backup singing group for Roy Rogers ?
Numeric	When did the supercontinent Pangaea break up ?
Human	What NFL team did Vince Lombardi end his coaching career with ?
Entity	What do camels store in their humps ?
Location	What 's the second-largest island in the world ?
Description	What is the Lost Colony ?
Entity	Which is the most-used computer program ?
Description	Why are sometimes your hands cold , but the rest of you isn 't ?
Numeric	How many inches apart are adjacent pins in tenpin bowling ?
Human	What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?
Entity	What cigarette is `` a whole new world '' ?
Location	What North American city boasts the biggest Polish population ?
Human	Who made the most appearances in the center square on Hollywood Squares ?
Abbreviation	What 's the abbreviation for limited partnership ?
Description	What are pomegranates ?
Entity	What 's the term for a limestone deposit rising from the floor of a cave ?
Entity	What beer tells us , `` Grab all the gusto you can get . '' ?
Human	Who built the first pyramid ?
Location	Where is Logan Airport ?
Human	What New York Yankee was known as The Iron Horse ?
Location	What river runs through Liverpool ?
Entity	What was the alternate to VHS ?
Entity	What 's the shape of a camel 's spine ?
Location	What lake in Scotland is said to hold one or more monsters ?
Location	What 's the most common street name in America ?
Location	What countries have the highest ratio of university students ?
Description	What are the `` Star Wars '' satellites ?
Description	Why did the Aztecs first think the Spanish were Gods ?
Entity	What are the four elements ?
Description	What is real time processing ?
Entity	What J.R.R. Tolkien book features Gimli as a central character ?
Description	How does a parachute work ?
Description	What is porphyria ?
Numeric	How many years of bad luck follow breaking a mirror ?
Numeric	What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?
Entity	What food did Marco Polo introduce into Italy from the court of Kubla Khan ?
Human	Who won two gold medals in skiing in the Olympic Games in Calgary ?
Description	What is Tetrinet ?
Numeric	What fraction of a beaver 's life is spent swimming ?
Numeric	When was the battle of the Somme fought ?
Location	What city 's the kickoff point for climbs of Mount Everest ?
Numeric	How many fingers are used to draw a bow ?
Description	How would someone go about becoming an organ donor ?
Entity	What is a fear of points ?
Numeric	How long does it take the moon to revolve around the Earth ?
Location	What is a country that starts with the letter x ?
Description	What is Head Start ?
Numeric	When did communist control end in Hungary ?
Human	What composer was awarded the Medal of Honor by Franklin D. Roosevelt ?
Entity	What are the components of polyester ?
Description	Why is it called `` hamburger '' if there is no ham in it ?
Description	What is the difference between a bottle and a jar ?
Entity	Name the disposable razor that `` costs about 19 cents . ''
Location	Where is the official `` zero '' of the sea level ?
Human	Who told all in Ball Four ?
Entity	What is the lowest level of the American judiciary ?
Human	What corporation does Madonna advertise for ?
Entity	What do the French call La Manche ?
Human	Who is Langston Hughes ?
Numeric	How high is the city of Denver ?
Location	What country is located at 13 degrees North latitude and 10 degrees East longitude ?
Location	What are all the southern states of the U.S. ?
Human	Who said : `` Soldiers win the battles and generals get the credit '' ?
Numeric	How much folic acid should a pregnant woman get each day ?
Description	What does the word affiant mean ?
Entity	What is after death ?
Description	What is magnetar ?
Entity	What is the fear of cockroaches called ?
Description	What is the origin of the name Katie ?
Description	Why are lions called `` King of the Jungle '' ?
Description	Why are the U.S. presidential elections held in November ?
Numeric	How many flavors of ice cream does Howard Johnson 's have ?
Human	What schools in the Washington , DC NN NN VBP NN NN NN NN .
Location	Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?
Human	What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?
Location	Where was the largest concentration camp in World War II ?
Location	What two countries ' coastlines border the Bay of Biscay ?
Entity	What 1956 Grace Metalious novel was on the best-seller list for two years ?
Location	Where are good science sites on the Internet ?
Entity	The corpus callosum is in what part of the body ?
Entity	What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?
Human	What is Jimmy Olsen 's full name ?
Human	What department store heir is responsible for raising a three-ton safe from the underwater wreckage of the Andrea Doria ?
Entity	What was introduced commercially by Bayer A.G. of Leverkusen , in 1899 ?
Description	Why was Washington , DC originally called District of Columbia ?
Entity	What animal received royal assent as an emblem of Canada on March 24 , 1975 ?
Description	How did the tradition of best man start ?
Description	How do I legally make my own will and testament ?
Entity	What were hairy bank notes in the fur trade ?
Human	Which U.S. President is buried in Washington , D.C. ?
Human	Who 's won the most Oscars for costume design ?
Description	How can you stop the itch from poison ivy ?
Entity	What holidays are celebrated in Ireland ?
Human	Who is the actress Bette Davis once said she wished she looked like ?
Description	How do I find a web address for a company ?
Location	What country has the port of Haifa ?
Human	Who is the president of Bolivia ?
Numeric	What 's the first day of the week ?
Description	What is a conifer ?
Entity	What sport can a free-legged pacer compete in ?
Description	What is the difference between ninjitsu and kung fu ?
Numeric	How many revolutions does a standard LP make in three minutes ?
Numeric	How many Fig Newtons are there to the pound ?
Entity	Aspartame is also known as what ?
Description	How do I check if my modem is v.9 compatible ?
Human	Who was the most famous food editor of The New York Times ?
Location	Where is Inoco based ?
Description	What does Tiffany mean ?
Entity	What color was the hundred billionth crayon made by Crayola ?
Numeric	How long do you have to pay back debt after claiming chapter 11 bankruptcy ?
Numeric	How many muscles does an oyster have ?
Description	What is the meaning of `` subaru ? ''
Description	What are a baseball team 's firemen ?
Location	What is the best place to live in the world , considering climate , civilization ?
Human	Who wrote the poem that starts `` I love your lips when they 're wet with wine and red with a warm desire '' ?
Human	Which Doonesbury character was likely to turn into a werewolf ?
Numeric	In what year did Thatcher become prime minister ?
Description	What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 , 1939 ?
Location	What city is often called The Insurance Capital of the World ?
Description	What is the origin of the term `` blue moon , '' and how often do they occur ?
Entity	What are you caught in if a haboob blows up ?
Human	Who invented the fountain ?
Human	What company started out making pies , and wound up manufacturing plastic throwing toys ?
Location	What kind of habitat does the scorpion live in ?
Entity	What was a California prayer book to an Old West gambler ?
Entity	What was the name of the peace agreement imposed on Germany after World War I ?
Description	Where does `` bovine '' come from ?
Location	What country borders Denmark to the south ?
Human	Saddam Hussein was compared to whom by President Bush ?
Location	What city does Orly Airport serve ?
Entity	What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?
Description	What does palindromic mean ?
Location	Where was George Washington born ?
Entity	Ray Charles is best known for playing what instrument ?
Location	What Scandinavian country covers 173 , 732 square miles ?
Description	Why is hockey so violent ?
Human	Name the lawyer for Randy Craft .
Entity	Which operating system runs on IBM-compatible machines ?
Entity	What was the distinguishing mark on the `` Little Rascals '' dog ?
Human	Who was chairman of the Senate select committee that tried to get to the bottom of Watergate ?
Description	What is a virtual IP address ?
Location	Which city in Canada is the least-populated ?
Description	What is hyperopia ?
Human	What 's the name of Popeye 's adopted son ?
Description	What is the executor in a will ?
Human	Who is Henry Butler ?
Entity	What 's the symbol for the zodiacal sign Gemini ?
Entity	A corgi is a kind of what ?
Human	Who was the first Russian astronaut to walk in space ?
Entity	What George Harrison tune sounded too much like He 's So Fine by The Chiffons ?
Human	What author was appointed U.S. ambassador to Spain in 1842 ?
Entity	What future movie treat was introduced to American colonists in 1603 by Native Americans ?
Human	Who was the first American poet to win the Nobel Prize for literature , in 1948 ?
Entity	Ray Charles plays which instrument ?
Location	Where is Basque country located ?
Human	What wrestling star became `` The Incredible Hulk '' ?
Entity	What are the developmental stages of a swimmer ?
Entity	What money was used by them ?
Entity	What are some of the significant historical events of the 1990s ?
Numeric	What was the minimum wage in 1991 ?
Human	Who is the man behind the pig-the man who pulls the strings and speaks for Miss Piggy ?
Entity	What flower did Vincent Van Gogh paint ?
Numeric	How many pounds are there in a stone ?
Location	What European country boasts the city of Furth , found where the rivers Rednitz and Pegnitz converge ?
Description	What is the origin of the word trigonometry ?
Numeric	What was the U.S. highway death toll in 1969 ?
Human	What Asian leader was known as The Little Brown Saint ?
Entity	What common livestock have the greatest variety of breeds ?
Entity	What is the name of the medical condition in which a baby is born without a brain ?
Entity	What card game can feature dealer 's choice ?
Human	What TV talk-show host lends his name to a line of men 's clothing ?
Description	What is a mathematical factor ?
Description	What are some interesting facts and information about dogsledding ?
Human	Who were the four famous founders of United Artists ?
Human	What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?
Numeric	How fast do cheetahs run ?
Human	What card company sells Christmas ornaments ?
Human	What mustachioed comedian portrayed Frankie in North to Alaska ?
Entity	What is the music used in the new VW Beetle commercial where the car spins and changes colors ?
Human	Who do Herb and Tootsie live next door to ?
Numeric	When was the Parthenon built ?
Human	Who invented Make-up ?
Entity	What 's the singular of dice ?
Location	Where 's the GUM department store ?
Description	Where did Indian Pudding come from ?
Location	What canal does the Thatcher Ferry Bridge span ?
Description	What 's a short ton ?
Location	In what U.S. state was the first woman governor elected ?
Description	What are boxcars ?
Human	Which major diamond producer is based in South Africa ?
Numeric	When was CNN 's first broadcast ?
Location	What city in the U.S. experienced the most growth recently ?
Numeric	What is the average cost for four years of medical school ?
Description	Where did marijuana come from ?
Entity	What does a pedometer measure ?
Location	What German city do Italians call The Monaco of Bavaria ?
Human	Who discovered electricity ?
Location	What nation boarders Mozambique ?
Human	Who made the largest cocaine seizure in Ventura County history ?
Entity	What infectious disease is the world 's deadliest ?
Entity	What TV show did John Sebastian sing the theme for ?
Human	What comedian was The Perfect Fool ?
Human	Who is considered The First Lady of the American Stage ?
Description	What does the name `` Justin '' mean ?
Location	Where is McCarren Airport ?
Description	What is the meaning of `` CPR '' ?
Numeric	When did the Chernobyl nuclear accident occur ?
Entity	What do humans catch zoonose diseases from ?
Entity	What kind of poisoning is known as plumbism ?
Entity	What animal has the best hearing ?
Entity	What was the sequel to The Moon 's Balloon ?
Numeric	How many Americans have HIV ?
Human	What was the player 's name who played nose tackle for the Eagles in Super Bowl XV ?
Description	Why doesn 't www.answers.com have any answers to my questions ?
Entity	What is a fear of children ?
Human	Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs '' ?
Entity	What film opens with an assassin tumbling from the Seattle Space Needle ?
Human	Who were the five Marx brothers ?
Human	Who are cartoondom 's Super Six ?
Entity	What does El Nino mean in spanish ?
Numeric	What is the temperature for baking Peachy Oat Muffins ?
Description	What is digitalis ?
Entity	What Italian liner was hijacked in 1985 ?
Entity	What instrument does Benny Carter play ?
Description	What is the orgin of xoxoxox ?
Entity	Musician Ray Charles plays what instrument ?
Human	What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?
Description	What does e=mc2 mean ?
Entity	What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?
Numeric	When was the G7 group of nations formed ?
Numeric	In which year was the cartoon character Chilly Willy created ?
Human	What is the best Internet business to go into ?
Human	Which of the following celebrities was not born in Philadelphia ?
Human	What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?
Numeric	How long after intercourse does it take to find out if you are pregnant ?
Location	What is the largest and most expensive freeway construction project in the U.S. right now ?
Description	What are Cobol , Fortran , and Pascal ?
Numeric	How many cullions does a male have ?
Entity	What 's the official language of Algeria ?
Description	How do you write a book report ?
Human	Who wrote Unsafe at Any Speed ?
Human	What civilization invented the arch ?
Human	What is the most popular last name ?
Entity	What is the longest-running television series ?
Location	Where can I find a list of `` classic '' books 5th and 6th graders should read ?
Human	Who were the Picts ?
Human	Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?
Numeric	What 's a perfect score in a gymnastics exercise ?
Description	What does gringo mean ?
Description	What is the definition of spamming ?
Entity	What is Mississippi 's state animal ?
Human	What poet wrote : `` ... I have promises to keep , and miles to go before I sleep '' ?
Location	Where can I find an Ask An Expert site ?
Human	Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?
Human	Who was the supreme god of Germanic religion ?
Human	What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?
Description	How did the war of 1812 affect Delaware ?
Location	Where did bocci originate ?
Location	What is the deepest area of the Arctic Ocean ?
Entity	What are the top 5 fiction books of all time ?
Location	Where is there information on the novel `` El Cid '' ?
Description	How do they find an epicenter ?
Description	What is the proof that houseplants metabolize carcinogens ?
Entity	What kind of creature is a coot ?
Location	What state did Anita Bryant represent in the 1959 Miss America contest ?
Human	What information can you tell me about actor James Cromwell ?
Location	What are some good medical sites for information ?
Location	What were the first three cities to have a population of more than a million ?
Numeric	How long did the Paris Commune hold out for against the rest of France ?
Numeric	How far out is the universe ?
Human	Who created the character James Bond ?
Human	Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?
Description	How does light travel through the void of space if there is no medium for it to ` wave ' or ` pulse ' .
Numeric	About how many Americans are still unaccounted for from the Vietnam war ?
Entity	What is Ray Bradbury 's illustrated man illustrated with ?
Human	What well-known actor is the father of star Alan Alda ?
Numeric	How many teats does a female goat sport ?
Location	Where did the Maya people live ?
Numeric	When is President Nixon 's birthday ?
Human	What is Nicholas Cage 's profession ?
Numeric	How many elephants are left on earth ?
Human	Who was the 1st U.S. President ?
Numeric	What is the speed of the Mississippi River ?
Description	How is water treated to make it safe to drink ?
Entity	What is a fear of odors , body , ?
Numeric	How many miles of corridors are in The Pentagon ?
Numeric	What year did nylon stockings first go on sale ?
Entity	What did Woody Allen call the Japanese gangster film he dubbed into English as a comedy ?
Numeric	When did Nixon visit China ?
Description	Why is Rush 's 2112 called 2112 ?
Numeric	When did the `` Star-Spangled Banner '' become the national anthem ?
Description	Why does cotton get caught in belly buttons ?
Description	What do the figures represent on the Easter Island ?
Entity	What does Final Four refer to in the sports world ?
Description	What was unusual about Alexandra 's appearance in Josie and the Pussycats ?
Entity	What 's the only color Johnny Cash wears on stage ?
Location	What body of water does the Yukon River empty into ?
Human	Who did Sara Jane Moore try to assassinate ?
Description	Colin Powell is most famous for what ?
Location	What web sites are linked to the Report on Genesis Eldercare ?
Location	What province is Edmonton located in ?
Human	What two baseball players make up the battery ?
Description	What is the origin of the midwest slang , ` you 're darn tootin ' ?
Entity	What breed of dog was the `` Little Rascals '' dog ?
Location	Where does the tennis star Stefan Edberg come from ?
Human	What is the first personal computer company ?
Human	What is the last name of Lucy and Linus from the Peanut 's comic strip ?
Entity	What was the favorite sport of Tom Wolfe 's The Pump House Gang ?
Human	What female suspect in the game of Clue is single ?
Human	What U.S. university boasts the largest library ?
Location	Where can one find information on religion and health , the brain and nutrition ?
Description	What does an echidna look like ?
Location	What Asian country has a bill of rights for cows ?
Entity	What kind of tree graces Lebanon 's flag ?
Description	What caused the division between the Anglicans and the Vatican ?
Human	What Apollo 11 astronaut minded the store while Armstrong and Aldrin made history ?
Human	Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?
Entity	What is the chemical composition of a Barbie ?
Description	What prompted the co-pilot of the Enola Gay to enter only `` My God '' in his log ?
Description	What causes blue balls ?
Location	What U.S. state includes the San Juan Islands ?
Entity	Which killer whale died at Sea World of a fungal infection ?
Description	What were the three prophecies the witches make to Macbeth ?
Human	What comedian was banned from the Ed Sullivan Show for allegedly making an obscene gesture at the show 's host ?
Entity	Which airplane did Fawaz Younis hijack ?
Description	Where did the term `` 69 '' come from ?
Numeric	When was the Bill of Rights ratified ?
Human	Who is the Incredible Hulk in reality ?
Numeric	What year was the Avery Dennison company founded ?
Description	What 's the setting of John Le Carre 's A Small Town in Germany ?
Human	Who is Barbara Jordan ?
Location	Where can I get information about cystic fibrosis ?
Description	What is a Chinese `` spouting '' bowl ?
Entity	What is a fear of lice ?
Description	What is a cake of soap ?
Description	How did the bikini bathing suite get its name ?
Entity	What is the name of a book written by Aaron Hass ?
Description	What is the `` fourth dimension '' ?
Entity	To what does Microsoft 's Windows 3 owe its success ?
Description	What are the Greek numerals ?
Entity	What is glass made of ?
Entity	What was the name of the computer in ` 2001 : A Space Odyssey ' ?
Human	What camera company said , `` If you haven 't got the time , we 've got the camera ? ''
Description	What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?
Location	Where is the Valley of the Kings ?
Human	What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?
Location	Where can I find lyrics for R&B ?
Human	What former president 's daughter has written a book titled Murder in the White House ?
Entity	What 1965 film had Jack Lemmon portraying a cartoonist ?
Entity	What type of currency is used in China ?
Human	What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?
Location	Where is Ayer 's rock ?
Human	Which team won the Super Bowl in 1968 ?
Location	What are the only two states that incorporate the Confederate battle flag in their flags ?
Entity	What 's known as The queen of Drinks ?
Description	How do I get another city 's newspaper ?
Human	Who are Woody Woodpecker 's niece and nephew ?
Location	Where did the Wright brothers make their first flight ?
Entity	What overalls are named for Dungri , a suburb of Bombay ?
Location	What is the largest city on the Great Lakes ?
Human	What famous comedian recently tried without success to revive the play ?
Description	Why do men snore ?
Entity	What is the chemical symbol for nitrogen ?
Numeric	What day of the week was July 13 ?
Description	What are people doing to help prevent the extinction of birds ?
Location	What country would you visit to ski in the Dolomites ?
Entity	Madonna advertises for what soft drink ?
Numeric	How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?
Numeric	How many people was Randy Craft convicted of murdering ?
Human	Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?
Human	Silly putty was invented by whom ?
Description	How can I stop or slow down aging ?
Description	What happened to Answers.com ?
Numeric	What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?
Description	What is graduate school ?
Description	What do Christian Scientists believe in ?
Abbreviation	What does Ms. , Miss , and Mrs. stand for ?
Location	What is the highest peak in Africa ?
Entity	What drug is often used to treat AIDS patients ?
Human	Name the On Stage character whose face was never seen .
Human	Who was the first woman to run the mile in less than 4 36893 minutes ?
Description	What is the daily requirement of folic acid for an expectant mother ?
Human	Who claimed to be the world 's most perfectly-developed man ?
Entity	What are the 7 principles of learning from the Institute for Research on Learning , IRL ?
Description	How do you ask questions ?
Location	What city is the setting for Puccini 's opera La Boheme ?
Description	How did Peabody and Sherman travel through time ?
Numeric	How many fiddlers did Old King Cole have ?
Entity	What is `` the soft drink for adults '' ?
Numeric	How many gallons of water go over Niagra Falls every second ?
Description	How does Zatanna perform her magic in DC comics ?
Human	What two presidents of the U.S. published books of poetry ?
Numeric	What 's a perfect score in a gymnastics exercise ?
Entity	What letter appears on the cold-water tap in Spain ?
Numeric	What is the average hours per months spent online by AOL users ?
Abbreviation	CNN is the abbreviation for what ?
Location	Which city in China has the largest number of foreign financial companies ?
Location	What erupts every hour at Yellowstone National Park ?
Entity	What do you call a section of your finger from one joint to another ?
Numeric	What are the statistics for drunken drivers in Maryland ?
Entity	Name a film in which Jude Law acted .
Entity	What is the English translation for the word `` caliente '' ?
Location	What is the largest city in Germany ?
Entity	What 's the biggest-selling U.S. magazine aimed at a black audience ?
Description	What is Colin Powell best known for ?
Location	What is the largest U.S. state east of the Mississippi ?
Location	What desert has the highest sand dunes ?
Description	What is the origin of head lice ?
Location	Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?
Description	How can you prevent it ?
Entity	What sport was the first televised in the U.S. ?
Location	Where can I buy a pony on the Big Island for my daughter ?
Location	What country was General Douglas McArthur in when he was recalled by President Truman ?
Location	What city 's theatrical district has been dubbed The Roaring Forties ?
Human	Who is the best known villain of the 165 Gunpowder Plot ?
Numeric	What is the current unemployment rate in the U.S. ?
Human	Who wrote `` The Pit and the Pendulum '' ?
Entity	What are the five basic swimming strokes ?
Human	What university football team did O.J. Simpson take to the Rose Bowl ?
Description	How does a scientific calculator work ?
Entity	What Don McLean song laments the day Buddy Holly died ?
Entity	What are the different types of plastic ?
Numeric	When did World War I start ?
Numeric	What year was the ATM first introduced ?
Description	What is Nitrox diving ?
Description	What are some fun things to do in Cozumel , Mexico for teenagers ?
Numeric	When is the Sun closest to the Earth ?
Description	What are the short- and long-term effects of underage drinking ?
Human	What organization 's offices were broken into at Watergate in 1972 ?
Human	Who was the lawyer for Randy Craft ?
Entity	What 's the largest letter in Salvador Dali 's signature ?
Location	What 's the most powerful country in the world ?
Location	Where does the U.S. get most of its energy ?
Numeric	How many times was pitcher , Warren Spahn , a 20-game winner in his 21 major league seasons ?
Entity	What does an ashen-faced eidologist search out the existence of ?
Description	What is `` the washed vodka '' ?
Human	Who was Lacan ?
Numeric	How many languages are there in the world ?
Location	What 's the name of the Wilkes plantation in Gone with the Wind ?
Description	What is a `` node '' in computer terms ?
Entity	What is the chemical formula for napalm ?
Location	What U.S. state lived under six flags ?
Human	Who co-starred with Julie Andrews in Mary Poppins ?
Entity	What sport is known for hooligans ?
Description	What is a firewall ?
Entity	When it 's time to relax , what one beer stands clear ?
Human	Who was the first Holy Roman Emperor ?
Human	Who portrayed the title character in the film The Day of the Jackal ?
Location	Where can I find a person 's address from a telephone number ?
Numeric	How many American soldiers are stationed in South Korea ?
Human	What cheery fellow got the ZIP code 9971 from the U.S. Postal Service in 1963 ?
Numeric	What is Columbia Tristar 's phone number ?
Numeric	What month , date , and year did Charles I die ?
Location	What state is John F. Kennedy buried in ?
Numeric	How many airline schools are there in the U.S. ?
Entity	What does a phobophobe fear ?
Entity	Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .
Entity	What do opposite faces of a die always add up to ?
Entity	What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?
Entity	What did British companies stick 175 , 0 tons of tea into in 1982 ?
Location	What Australian city became the home of the America 's Cup ?
Entity	Madonna hocks which soft drink ?
Description	What does Ouija mean ?
Numeric	How many hummingbird eggs could fit in one ostrich egg ?
Description	How do you buy stocks ?
Entity	What did Martin Luther post on the church door at Wittenberg ?
Human	Who was the architect of Central Park ?
Entity	What was George Washington afraid of ?
